업태구분명,소재지전체주소
호프/통닭,서울특별시 광진구 화양동 7-3번지 한림타워 101호 
호프/통닭,서울특별시 광진구 중곡동 169-21번지 
호프/통닭,서울특별시 광진구 자양동 854번지 광진트라상가 104호 
호프/통닭,서울특별시 광진구 자양동 666-22번지 
호프/통닭,서울특별시 광진구 자양동 8-1번지 
호프/통닭,서울특별시 광진구 군자동 464-26번지 (지하1층) 
호프/통닭,서울특별시 광진구 군자동 471-1 지하1층 
통닭(치킨),서울특별시 광진구 자양동 646-26번지 
호프/통닭,서울특별시 광진구 중곡동 210-1 
호프/통닭,서울특별시 광진구 화양동 7-28번지 
통닭(치킨),서울특별시 광진구 중곡동 242-6 
호프/통닭,서울특별시 광진구 능동 223-5번지 
호프/통닭,서울특별시 광진구 자양동 656-21번지 
호프/통닭,서울특별시 광진구 구의동 599-8번지 
호프/통닭,서울특별시 광진구 자양동 52-203번지 
호프/통닭,서울특별시 광진구 자양동 553-190번지 
호프/통닭,서울특별시 광진구 자양동 625-30번지 
호프/통닭,서울특별시 광진구 자양동 606-39번지 
호프/통닭,"서울특별시 광진구 구의동 631-1번지 프라자 지하층118호119호,120호 "
호프/통닭,서울특별시 광진구 화양동 5-50 
호프/통닭,서울특별시 광진구 중곡동 31-25번지 
호프/통닭,서울특별시 광진구 중곡동 115-21번지 
호프/통닭,서울특별시 광진구 화양동 3-22번지 
호프/통닭,서울특별시 광진구 자양동 44-21번지 
호프/통닭,서울특별시 광진구 자양동 78-40 지층 
통닭(치킨),서울특별시 광진구 구의동 243-76 
호프/통닭,서울특별시 광진구 자양동 1-14 
통닭(치킨),서울특별시 광진구 자양동 630-18번지 (1층) 
호프/통닭,서울특별시 광진구 구의동 251-8번지 
호프/통닭,서울특별시 광진구 자양동 57-82 
호프/통닭,서울특별시 광진구 중곡동 173-24 1층 
호프/통닭,서울특별시 광진구 화양동 5-75 
호프/통닭,서울특별시 광진구 중곡동 49-3 
호프/통닭,서울특별시 광진구 화양동 5-106번지 
호프/통닭,서울특별시 광진구 자양동 24-5번지 
호프/통닭,서울특별시 광진구 화양동 132-6번지 
호프/통닭,서울특별시 광진구 중곡동 29-55번지 
호프/통닭,서울특별시 광진구 구의동 228-1번지 
호프/통닭,서울특별시 광진구 중곡동 91-54번지 
호프/통닭,서울특별시 광진구 구의동 219-28 
호프/통닭,서울특별시 광진구 화양동 5-28 
호프/통닭,서울특별시 광진구 구의동 71-9번지 
호프/통닭,서울특별시 광진구 구의동 57-48번지 (2층) 
호프/통닭,서울특별시 광진구 군자동 476-18번지 
호프/통닭,서울특별시 광진구 구의동 243-56번지 
호프/통닭,서울특별시 광진구 자양동 617-18번지 
호프/통닭,서울특별시 광진구 화양동 19-47번지 
호프/통닭,"서울특별시 광진구 자양동 2-1번지 , 56 "
호프/통닭,서울특별시 광진구 자양동 679-25번지 
호프/통닭,서울특별시 광진구 화양동 5-105번지 
호프/통닭,서울특별시 광진구 자양동 24-6번지 
호프/통닭,"서울특별시 광진구 군자동 467-16번지 , 17 "
호프/통닭,서울특별시 광진구 구의동 257-43번지 
호프/통닭,서울특별시 광진구 구의동 227-19번지 
호프/통닭,서울특별시 광진구 구의동 246-96번지 
호프/통닭,서울특별시 광진구 자양동 630-11번지 
호프/통닭,서울특별시 광진구 구의동 252-95번지 
호프/통닭,서울특별시 광진구 화양동 11-10번지 
호프/통닭,서울특별시 광진구 자양동 7-25번지 
호프/통닭,서울특별시 광진구 자양동 640-39번지 
호프/통닭,서울특별시 광진구 자양동 216-7번지 (680/21) 
호프/통닭,서울특별시 광진구 중곡동 28-5번지 
호프/통닭,서울특별시 광진구 중곡동 649-9번지 
호프/통닭,"서울특별시 광진구 광장동 565번지 현대프라자상가 115, 116호 "
호프/통닭,서울특별시 광진구 화양동 9-36번지 
호프/통닭,"서울특별시 광진구 자양동 216-6번지 , 24 (2호) "
호프/통닭,서울특별시 광진구 자양동 52-6번지 
호프/통닭,서울특별시 광진구 중곡동 558-2 
호프/통닭,"서울특별시 광진구 중곡동 89-10번지 , 25 "
호프/통닭,서울특별시 광진구 중곡동 545-1번지 
통닭(치킨),서울특별시 광진구 중곡동 630-4번지 
통닭(치킨),서울특별시 광진구 군자동 159-11번지 
호프/통닭,서울특별시 광진구 화양동 500-3번지 
호프/통닭,서울특별시 광진구 구의동 248-137번지 
호프/통닭,서울특별시 광진구 자양동 43-36번지 
호프/통닭,서울특별시 광진구 화양동 111-106번지 
호프/통닭,서울특별시 광진구 중곡동 138-19번지 
호프/통닭,서울특별시 광진구 자양동 779-8번지 
통닭(치킨),서울특별시 광진구 광장동 259-1번지 
호프/통닭,서울특별시 광진구 구의동 248-135번지 
호프/통닭,서울특별시 광진구 자양동 608-37번지 
호프/통닭,서울특별시 광진구 자양동 1-3번지 
호프/통닭,서울특별시 광진구 중곡동 612-3번지 
호프/통닭,서울특별시 광진구 구의동 244-14번지 
호프/통닭,서울특별시 광진구 자양동 580-2번지 
호프/통닭,서울특별시 광진구 중곡동 192-9번지 
호프/통닭,서울특별시 광진구 자양동 25-4번지 
호프/통닭,서울특별시 광진구 군자동 360-20번지 동양파라곤 1단지 지하 106호
호프/통닭,서울특별시 광진구 구의동 55-13번지 
호프/통닭,서울특별시 광진구 광장동 258-37번지 
호프/통닭,서울특별시 광진구 중곡동 561-1번지 
호프/통닭,"서울특별시 광진구 군자동 64-4 , 6 "
호프/통닭,서울특별시 광진구 구의동 253-19번지 센트럴빌오피스텔 103호 
통닭(치킨),서울특별시 광진구 구의동 236-46번지 
호프/통닭,서울특별시 광진구 자양동 59-32번지 
호프/통닭,서울특별시 광진구 화양동 21-15번지 
호프/통닭,서울특별시 광진구 자양동 615-43번지 
호프/통닭,서울특별시 광진구 화양동 29-22 
통닭(치킨),서울특별시 광진구 군자동 184-7번지 
호프/통닭,서울특별시 광진구 화양동 132-75번지 
호프/통닭,서울특별시 광진구 화양동 45-71번지 
호프/통닭,서울특별시 광진구 화양동 5-105번지 
호프/통닭,서울특별시 광진구 군자동 471-13번지 
호프/통닭,서울특별시 광진구 중곡동 193-27번지 
호프/통닭,서울특별시 광진구 화양동 486-1번지 
호프/통닭,서울특별시 광진구 자양동 43-4번지 
호프/통닭,서울특별시 광진구 군자동 355-11번지 
호프/통닭,서울특별시 광진구 화양동 20-20번지 
호프/통닭,서울특별시 광진구 자양동 74-1번지 
호프/통닭,서울특별시 광진구 자양동 553-314번지 106호 
호프/통닭,서울특별시 광진구 중곡동 46-20번지 
호프/통닭,서울특별시 광진구 자양동 6-43번지 
호프/통닭,서울특별시 광진구 구의동 221-35번지 
호프/통닭,서울특별시 광진구 구의동 257-76번지 
호프/통닭,"서울특별시 광진구 화양동 2-11번지 , 12 "
호프/통닭,서울특별시 광진구 구의동 224-12번지 
호프/통닭,서울특별시 광진구 군자동 45-16번지 
통닭(치킨),서울특별시 광진구 중곡동 126-51번지 
호프/통닭,서울특별시 광진구 군자동 374-2번지 
호프/통닭,서울특별시 광진구 중곡동 198-4번지 
호프/통닭,서울특별시 광진구 자양동 613-3번지 (1층) 
호프/통닭,서울특별시 광진구 중곡동 49-2번지 
호프/통닭,서울특별시 광진구 군자동 478-5번지 
호프/통닭,"서울특별시 광진구 중곡동 150-236번지 , 356 "
호프/통닭,서울특별시 광진구 중곡동 614-16번지 
호프/통닭,서울특별시 광진구 중곡동 116-9번지 
호프/통닭,서울특별시 광진구 구의동 257-43번지 
호프/통닭,서울특별시 광진구 화양동 112-14번지 
호프/통닭,서울특별시 광진구 구의동 54-4번지 
호프/통닭,서울특별시 광진구 중곡동 165-18번지 
호프/통닭,서울특별시 광진구 화양동 495-28번지 
호프/통닭,서울특별시 광진구 중곡동 193-57번지 
호프/통닭,서울특별시 광진구 능동 279-5번지 
통닭(치킨),서울특별시 광진구 구의동 221-43번지 1층 
호프/통닭,서울특별시 광진구 자양동 2-53번지 
통닭(치킨),서울특별시 광진구 광장동 287-4 
통닭(치킨),서울특별시 광진구 중곡동 107-4번지 지하02호 
호프/통닭,서울특별시 광진구 자양동 685-30번지 
호프/통닭,서울특별시 광진구 화양동 205-0번지 
호프/통닭,서울특별시 광진구 중곡동 192-25번지 제1호 
호프/통닭,서울특별시 광진구 중곡동 150-214번지 
호프/통닭,서울특별시 광진구 구의동 236-53 홈플러스 
호프/통닭,서울특별시 광진구 중곡동 31-38번지 
호프/통닭,서울특별시 광진구 중곡동 649-9번지 
호프/통닭,서울특별시 광진구 화양동 111-79번지 
호프/통닭,서울특별시 광진구 구의동 227-6번지 
통닭(치킨),"서울특별시 광진구 군자동 99번지 일성파크상가 108, 114호 "
호프/통닭,서울특별시 광진구 화양동 15-61번지 
호프/통닭,서울특별시 광진구 자양동 7-13번지 
호프/통닭,서울특별시 광진구 자양동 613-22번지 
통닭(치킨),서울특별시 광진구 광장동 244-21번지 
통닭(치킨),서울특별시 광진구 구의동 659번지 
호프/통닭,서울특별시 광진구 자양동 228-1번지 
통닭(치킨),서울특별시 광진구 중곡동 561-2번지 
호프/통닭,서울특별시 광진구 구의동 242-133번지 
호프/통닭,서울특별시 광진구 화양동 112-3 
호프/통닭,"서울특별시 광진구 구의동 217-23번지 지하1층, 1층 "
호프/통닭,서울특별시 광진구 구의동 251-139번지 2호 
호프/통닭,서울특별시 광진구 자양동 47-12번지 
호프/통닭,서울특별시 광진구 군자동 374-12번지 
호프/통닭,서울특별시 광진구 자양동 845-4번지 
호프/통닭,서울특별시 광진구 군자동 373-8번지 
호프/통닭,서울특별시 광진구 구의동 246-10번지 
호프/통닭,서울특별시 광진구 구의동 242-59번지 
호프/통닭,서울특별시 광진구 중곡동 55-5번지 
호프/통닭,서울특별시 광진구 중곡동 613-11번지 
호프/통닭,서울특별시 광진구 화양동 33-38번지 
호프/통닭,서울특별시 광진구 중곡동 648-15번지 
호프/통닭,서울특별시 광진구 구의동 225-17번지 
호프/통닭,"서울특별시 광진구 중곡동 169-21번지 , 32 "
호프/통닭,서울특별시 광진구 중곡동 47-12번지 
호프/통닭,서울특별시 광진구 중곡동 241-58번지 
호프/통닭,서울특별시 광진구 화양동 7-36 
호프/통닭,서울특별시 광진구 화양동 7-35 
호프/통닭,서울특별시 광진구 구의동 246-71번지 
호프/통닭,서울특별시 광진구 화양동 90-4번지 
호프/통닭,서울특별시 광진구 중곡동 150-203번지 
통닭(치킨),"서울특별시 광진구 구의동 246-14번지 (104호, 109호) "
호프/통닭,서울특별시 광진구 화양동 34-1번지 
호프/통닭,서울특별시 광진구 화양동 495-16번지 
호프/통닭,서울특별시 광진구 구의동 254-114번지 
호프/통닭,서울특별시 광진구 구의동 222-15번지 
호프/통닭,서울특별시 광진구 중곡동 691-5   번지 
호프/통닭,서울특별시 광진구 화양동 193번지 
호프/통닭,서울특별시 광진구 중곡동 245-2 
호프/통닭,서울특별시 광진구 중곡동 116-21번지 
호프/통닭,서울특별시 광진구 자양동 553-314번지 102호 
호프/통닭,서울특별시 광진구 화양동 507-3번지 
호프/통닭,서울특별시 광진구 구의동 253-24번지 
호프/통닭,서울특별시 광진구 자양동 650-7번지 
호프/통닭,서울특별시 광진구 화양동 213번지 (2층) 
호프/통닭,서울특별시 광진구 구의동 589-10번지 
호프/통닭,서울특별시 광진구 능동 236-5번지 
호프/통닭,서울특별시 광진구 화양동 114-12번지 
호프/통닭,서울특별시 광진구 중곡동 164-1번지 
호프/통닭,서울특별시 광진구 중곡동 30-12번지 
호프/통닭,서울특별시 광진구 구의동 33-27번지 
호프/통닭,서울특별시 광진구 구의동 57-55번지 
통닭(치킨),서울특별시 광진구 자양동 5-32번지 
호프/통닭,서울특별시 광진구 화양동 495-10번지 4층 
호프/통닭,서울특별시 광진구 중곡동 229-23번지 
호프/통닭,서울특별시 광진구 중곡동 174-146번지 
호프/통닭,서울특별시 광진구 화양동 44-61번지 
호프/통닭,서울특별시 광진구 구의동 252-95번지 
호프/통닭,서울특별시 광진구 능동 221-5번지 
호프/통닭,서울특별시 광진구 구의동 252-10번지 
호프/통닭,서울특별시 광진구 화양동 2-45번지 
호프/통닭,서울특별시 광진구 구의동 252-35번지 
호프/통닭,서울특별시 광진구 자양동 65-9번지 
호프/통닭,서울특별시 광진구 화양동 48-28번지 
호프/통닭,서울특별시 광진구 중곡동 244-6번지 
호프/통닭,서울특별시 광진구 화양동 112-16번지 
호프/통닭,서울특별시 광진구 중곡동 256-4번지 
호프/통닭,서울특별시 광진구 자양동 606-41번지 
호프/통닭,서울특별시 광진구 화양동 47-71번지 지하1층 
호프/통닭,서울특별시 광진구 화양동 8-58번지 
호프/통닭,서울특별시 광진구 자양동 66-8번지 
호프/통닭,서울특별시 광진구 중곡동 230-12번지 
호프/통닭,서울특별시 광진구 구의동 51-8번지 
호프/통닭,서울특별시 광진구 중곡동 39-35번지 
호프/통닭,서울특별시 광진구 자양동 59-2번지 
통닭(치킨),서울특별시 광진구 구의동 253-3번지 
호프/통닭,서울특별시 광진구 중곡동 613-10번지 
통닭(치킨),서울특별시 광진구 자양동 553-72 
호프/통닭,서울특별시 광진구 화양동 45-81 
호프/통닭,서울특별시 광진구 화양동 16-84번지 
호프/통닭,서울특별시 광진구 중곡동 557-4번지 
호프/통닭,서울특별시 광진구 구의동 246-12번지 
호프/통닭,서울특별시 광진구 화양동 11-10 
통닭(치킨),서울특별시 광진구 자양동 663-2번지 
통닭(치킨),서울특별시 광진구 자양동 661-4번지 
호프/통닭,서울특별시 광진구 화양동 7-8번지 7-9 
호프/통닭,서울특별시 광진구 구의동 52-17번지 
호프/통닭,서울특별시 광진구 구의동 236-48번지 
호프/통닭,서울특별시 광진구 자양동 251-76번지 
호프/통닭,서울특별시 광진구 화양동 490-2 
호프/통닭,서울특별시 광진구 자양동 2-30 
호프/통닭,서울특별시 광진구 군자동 474-43번지 
호프/통닭,서울특별시 광진구 구의동 244-14번지 
호프/통닭,서울특별시 광진구 중곡동 123-1번지 
호프/통닭,서울특별시 광진구 자양동 236-127번지 
호프/통닭,서울특별시 광진구 자양동 665-19번지 
통닭(치킨),서울특별시 광진구 화양동 35-29번지 
통닭(치킨),서울특별시 광진구 자양동 497-8번지 
호프/통닭,서울특별시 광진구 구의동 74-5번지 
호프/통닭,서울특별시 광진구 구의동 246-43번지 
통닭(치킨),서울특별시 광진구 군자동 472-2번지 
호프/통닭,서울특별시 광진구 구의동 257-122번지 
통닭(치킨),서울특별시 광진구 자양동 226-38번지 
호프/통닭,서울특별시 광진구 중곡동 640-3번지 
호프/통닭,서울특별시 광진구 자양동 1-3번지 (2층) 
호프/통닭,서울특별시 광진구 중곡동 240-8 
호프/통닭,서울특별시 광진구 구의동 67-5번지 
통닭(치킨),서울특별시 광진구 화양동 23-39번지 
호프/통닭,서울특별시 광진구 자양동 584-5번지 
호프/통닭,서울특별시 광진구 화양동 33-40번지 
호프/통닭,서울특별시 광진구 중곡동 627-3번지 
호프/통닭,서울특별시 광진구 화양동 5-43번지 
통닭(치킨),서울특별시 광진구 구의동 243-76번지 
호프/통닭,서울특별시 광진구 구의동 206-12번지 
호프/통닭,서울특별시 광진구 중곡동 554-2번지 
호프/통닭,서울특별시 광진구 군자동 474-50번지 
호프/통닭,서울특별시 광진구 화양동 17-82번지 
호프/통닭,"서울특별시 광진구 구의동 631-1번지 현대프라임아파트 프라자 135,136호 "
호프/통닭,서울특별시 광진구 광장동 453-1번지 삼성아파트상가 202호 
호프/통닭,서울특별시 광진구 자양동 584-13번지 
호프/통닭,서울특별시 광진구 능동 223-32번지 
호프/통닭,서울특별시 광진구 화양동 47-67번지 (지하1층) 
호프/통닭,서울특별시 광진구 화양동 7-13번지 
호프/통닭,서울특별시 광진구 화양동 8-3 
호프/통닭,서울특별시 광진구 중곡동 241-27번지 
호프/통닭,서울특별시 광진구 화양동 8-26번지 
호프/통닭,서울특별시 광진구 구의동 596-6번지 
호프/통닭,서울특별시 광진구 화양동 112-14번지 
호프/통닭,서울특별시 광진구 자양동 5-32번지 1층 
호프/통닭,서울특별시 광진구 화양동 111-73번지 
호프/통닭,서울특별시 광진구 자양동 618-42번지 
호프/통닭,서울특별시 광진구 화양동 203번지 
호프/통닭,서울특별시 광진구 구의동 252-49번지 
통닭(치킨),서울특별시 광진구 자양동 624-29번지 
호프/통닭,서울특별시 광진구 자양동 6-39번지 
호프/통닭,서울특별시 광진구 구의동 250-44 
호프/통닭,서울특별시 광진구 구의동 50-13 1층 
호프/통닭,서울특별시 광진구 중곡동 580-0번지 
호프/통닭,서울특별시 광진구 자양동 1-3번지 
호프/통닭,서울특별시 광진구 구의동 587-62번지 
호프/통닭,서울특별시 광진구 화양동 3-25번지 
호프/통닭,서울특별시 광진구 자양동 222-13 (1층) 
호프/통닭,서울특별시 광진구 중곡동 229-23 지하1층 
호프/통닭,서울특별시 광진구 자양동 794 드림타운 
호프/통닭,서울특별시 광진구 구의동 79-14 
호프/통닭,서울특별시 광진구 능동 232-20 1층 
호프/통닭,서울특별시 광진구 능동 18-11 육영재단어린이회관 1층 
호프/통닭,서울특별시 광진구 자양동 25-4 
호프/통닭,서울특별시 광진구 화양동 467-1번지 동일빌딩1층 
호프/통닭,서울특별시 광진구 구의동 226-4 
호프/통닭,서울특별시 광진구 화양동 11-2 
호프/통닭,서울특별시 광진구 화양동 111-130 
호프/통닭,서울특별시 광진구 자양동 6-30 
호프/통닭,서울특별시 광진구 중곡동 173-24 1층 
호프/통닭,서울특별시 광진구 중곡동 124-4 1층 
호프/통닭,서울특별시 광진구 군자동 358-9 광진 동양파라곤 1단지 B101호주방3호 
호프/통닭,서울특별시 광진구 중곡동 628-10 1층 
호프/통닭,서울특별시 광진구 자양동 861 자양 호반써밋 아브뉴프랑센트럴동 128호
호프/통닭,서울특별시 광진구 군자동 358-9 광진 동양파라곤 1단지 제지1층제B101호 주방11호
호프/통닭,서울특별시 광진구 중곡동 230-26 1층 
호프/통닭,서울특별시 광진구 자양동 227-33번지 (1층) 
통닭(치킨),서울특별시 광진구 구의동 546-4번지 9층22호 
통닭(치킨),서울특별시 광진구 중곡동 126-2번지 (1층) 
통닭(치킨),서울특별시 광진구 자양동 607-38번지 
호프/통닭,서울특별시 광진구 중곡동 220-60 
호프/통닭,서울특별시 광진구 자양동 602-6 
호프/통닭,서울특별시 광진구 화양동 113-1 광진 코지웰 
호프/통닭,서울특별시 광진구 중곡동 93-32 1층 
호프/통닭,서울특별시 광진구 군자동 467-3 1층 
호프/통닭,서울특별시 광진구 중곡동 163-5 
통닭(치킨),서울특별시 광진구 구의동 31-23번지 욱현빌딩 1층 102호
호프/통닭,서울특별시 광진구 군자동 469-12번지 (1층) 
호프/통닭,서울특별시 광진구 화양동 47-67 (지하) 
호프/통닭,서울특별시 광진구 자양동 553-155번지 
통닭(치킨),서울특별시 광진구 광장동 288-17번지 
통닭(치킨),서울특별시 광진구 자양동 633번지 1층 
호프/통닭,서울특별시 광진구 능동 283-17번지 (1층) 
호프/통닭,서울특별시 광진구 중곡동 41-1 (2층) 
호프/통닭,서울특별시 광진구 능동 223-32 (2층) 
통닭(치킨),서울특별시 광진구 중곡동 38-32 
호프/통닭,서울특별시 광진구 화양동 42-28번지 (2층) 
통닭(치킨),서울특별시 광진구 구의동 246-13번지 (1층) 
통닭(치킨),서울특별시 광진구 자양동 553-501번지 삼희빌딩 108호
호프/통닭,서울특별시 광진구 자양동 683-6번지 (1층) 
호프/통닭,서울특별시 광진구 자양동 847-9 
호프/통닭,서울특별시 광진구 광장동 320-8번지 (1층) 
호프/통닭,서울특별시 광진구 중곡동 172-59번지 
통닭(치킨),서울특별시 광진구 화양동 16-12번지 
통닭(치킨),서울특별시 광진구 구의동 587-62번지 
호프/통닭,서울특별시 광진구 구의동 252-81번지 (2층) 
호프/통닭,서울특별시 광진구 화양동 7-5번지 
호프/통닭,서울특별시 광진구 중곡동 556-2번지 
통닭(치킨),서울특별시 광진구 중곡동 575-1번지 
호프/통닭,서울특별시 광진구 중곡동 39-38번지 
호프/통닭,서울특별시 광진구 화양동 111-102번지 
호프/통닭,서울특별시 광진구 구의동 67-1번지 
호프/통닭,서울특별시 광진구 화양동 2-22번지 (2층) 
호프/통닭,서울특별시 광진구 구의동 246-60번지 (1층) 
호프/통닭,서울특별시 광진구 중곡동 93-25번지 (1층) 
호프/통닭,서울특별시 광진구 중곡동 125-12번지 (2층) 
통닭(치킨),서울특별시 광진구 자양동 678-16번지 
호프/통닭,서울특별시 광진구 화양동 47-55번지 
통닭(치킨),서울특별시 광진구 군자동 117-13번지 (1층) 
호프/통닭,서울특별시 광진구 화양동 15-55번지 
호프/통닭,서울특별시 광진구 자양동 197-4 1층 
호프/통닭,서울특별시 광진구 자양동 52-201번지 1층 
호프/통닭,서울특별시 광진구 자양동 608-17 (1층) 
호프/통닭,서울특별시 광진구 중곡동 193-29번지 1층 
통닭(치킨),서울특별시 광진구 중곡동 162-12번지 (1층) 
통닭(치킨),서울특별시 광진구 구의동 203-33번지 (1층) 
호프/통닭,서울특별시 광진구 자양동 2-53 지층 1호
호프/통닭,서울특별시 광진구 중곡동 80-1 1층 
통닭(치킨),서울특별시 광진구 군자동 345-5번지 
호프/통닭,서울특별시 광진구 화양동 48-20 (지하1층) 
호프/통닭,서울특별시 광진구 중곡동 31-41번지 (1층) 
호프/통닭,서울특별시 광진구 화양동 8-59 (지하1층) 
호프/통닭,서울특별시 광진구 자양동 1-3번지 
호프/통닭,서울특별시 광진구 구의동 218-14번지 구의동 근린생활시설 1층 
호프/통닭,서울특별시 광진구 자양동 624-33 지하1층 
호프/통닭,서울특별시 광진구 구의동 33-54번지 1층 
호프/통닭,서울특별시 광진구 화양동 20-19 1층 
호프/통닭,서울특별시 광진구 중곡동 31-24번지 (1층) 
통닭(치킨),서울특별시 광진구 구의동 242-80번지 1층 
호프/통닭,서울특별시 광진구 중곡동 79-16 (1층) 
호프/통닭,서울특별시 광진구 구의동 206-12 (1층) 
호프/통닭,서울특별시 광진구 중곡동 230-34 
호프/통닭,서울특별시 광진구 구의동 248-18 
호프/통닭,서울특별시 광진구 군자동 358-9 광진 동양파라곤 1단지 
호프/통닭,서울특별시 광진구 자양동 227-7 더샵스타시티 
호프/통닭,서울특별시 광진구 중곡동 245-22 
호프/통닭,서울특별시 광진구 구의동 642-1번지 
호프/통닭,서울특별시 광진구 화양동 23-27 1층 
호프/통닭,서울특별시 광진구 화양동 5-31 
호프/통닭,서울특별시 광진구 자양동 11-10 
호프/통닭,서울특별시 광진구 구의동 252-100 지하1층 B01호 
호프/통닭,서울특별시 광진구 중곡동 229-4 대화빌딩 
호프/통닭,서울특별시 광진구 군자동 360-20 광진 동양파라곤 1단지 
호프/통닭,서울특별시 광진구 중곡동 211-1 은혜빌딩1층 
호프/통닭,서울특별시 광진구 자양동 859 래미안프리미어팰리스110호 
호프/통닭,서울특별시 광진구 중곡동 628-2 
호프/통닭,서울특별시 광진구 자양동 13-40 
호프/통닭,서울특별시 광진구 자양동 770-33 
호프/통닭,서울특별시 광진구 군자동 360-20 광진 동양파라곤 1단지 지하1층 제비101호주방11호 
호프/통닭,서울특별시 광진구 구의동 227-41 
호프/통닭,서울특별시 광진구 화양동 24-11 
